period_month,ug_name,uol1_name,uol2_name,servicel1_id,servicel1_name,Nº fichas RFO,Nº SN2 con ficha RFO con status OK,Nº SN2 con dependencias Consumer,Nº SN2 del tipo Aplicación no Hijo,Número de features “deployed” válidas,Número de features “deployed”,Valor de cumplimiento de objetivos en Op Model,Servicios N2 con medición en el modelo objetivo del Op Model,Vulnerab. de alto riesgo por cada mil líneas de códgio,Vulnerab. de alto riesgo por cada mil líneas de códgio mes anterior,Variación de la evolución de vulnerabilidades,Nº  de vulnerabilidades “high”,Nº de Lineas de código ,Nº de vulnerabilidades “high” en el mes anterior,Líneas de código en el mes anterior,Fichas RFO con status OK,SN2 con Dependencias asignadas,Calidad de Features,Cumpliminto objetivo adopción del Op. Model, Evolución de vulnerabilidades,Peso - Fichas RFO con status OK,Peso - SN2 con Dependencias asignadas, Peso - Calidad de Features,Peso - Cumpliminto objetivo adopción del Op. Model,Peso -  Evolución de vulnerabilidades,Distribución pesos si no aplica indicador,% Adopción total,Está certificado? (>= 70%),Nivel de Certificación
abr 25,ARGENTINA,SYSTEMS ENGINEERING,CASH MANAGEMENT,7625,AR50 EFECTOS,1,1,1,1,2,2,"1,0",1,"-99,0000","-99,0000","0,0000",0,0,0,0,"100,00%","100,00%","100,00%","100,00%",-,"0,1300","0,1300","0,2000","0,2700",-,"0,7300",100%,1,Level 3
abr 25,ARGENTINA,SYSTEMS ENGINEERING,CASH MANAGEMENT,7626,AR51 ECHEQ / FCEM,2,1,2,2,1,1,"1,0",1,"0,0000","0,2802","-100,0000",0,42.224,12,42.820,"50,00%","100,00%","100,00%","100,00%","100,00%","0,0650","0,1300","0,2000","0,2700","0,2700","1,0000",94%,1,Level 3
abr 25,ARGENTINA,SYSTEMS ENGINEERING,COMEX,435,AR16 COMERCIO EXTERIOR,7,7,7,7,1,1,"5,0",7,"0,0000","0,0000","0,0000",0,486.824,0,6.139,"100,00%","100,00%","100,00%","71,43%","100,00%","0,1300","0,1300","0,2000","0,1929","0,2700","1,0000",92%,1,Level 3
abr 25,ARGENTINA,SYSTEMS ENGINEERING,COMEX,7623,AR49 EXTRANJERO,6,5,5,6,2,2,"3,0",3,"0,0000","0,0000","0,0000",0,3.867,0,3.847,"83,33%","83,33%","100,00%","100,00%","100,00%","0,1083","0,1083","0,2000","0,2700","0,2700","1,0000",96%,1,Level 3
abr 25,ARGENTINA,SYSTEMS ENGINEERING,CORE PRODUCTS,332,AR21 SERVICIOS CORE FINANCIEROS,4,4,4,4,1,1,"4,0",4,"0,0000","0,0000","0,0000",0,824,0,698,"100,00%","100,00%","100,00%","100,00%","100,00%","0,1300","0,1300","0,2000","0,2700","0,2700","1,0000",100%,1,Level 3
abr 25,ARGENTINA,SYSTEMS ENGINEERING,CORE PRODUCTS,333,AR20 LOANS / PRÉSTAMOS,3,3,3,3,0,0,"3,0",3,"0,0000","0,0000","0,0000",0,3.038,0,3.038,"100,00%","100,00%",-,"100,00%","100,00%","0,1300","0,1300",-,"0,2700","0,2700","0,8000",100%,1,Level 3
abr 25,ARGENTINA,SYSTEMS ENGINEERING,CORE PRODUCTS,334,AR25 PEOPLE NEXTGEN,2,2,2,2,1,1,"0,0",1,"0,0000","0,0000","0,0000",0,80.559,0,80.185,"100,00%","100,00%","100,00%","0,00%","100,00%","0,1300","0,1300","0,2000","0,0000","0,2700","1,0000",73%,1,Level 1
abr 25,ARGENTINA,SYSTEMS ENGINEERING,CORE PRODUCTS,335,AR24 PEOPLE LEGACY,4,4,4,4,0,0,"2,0",3,"0,0000","0,0000","0,0000",0,246.378,0,28.443,"100,00%","100,00%",-,"66,67%","100,00%","0,1300","0,1300",-,"0,1800","0,2700","0,8000",89%,1,Level 2
abr 25,ARGENTINA,SYSTEMS ENGINEERING,CORE PRODUCTS,336,AR22 ACCOUNTS & DEPOSITS / CUENTAS,10,10,10,10,0,0,"5,0",9,"0,0000","0,0000","0,0000",0,121.876,0,121.876,"100,00%","100,00%",-,"55,56%","100,00%","0,1300","0,1300",-,"0,1500","0,2700","0,8000",85%,1,Level 2
abr 25,ARGENTINA,SYSTEMS ENGINEERING,CORE PRODUCTS,337,AR23 PEOPLE SERVICING,5,5,5,5,1,1,"2,0",3,"0,0000","0,0000","0,0000",0,197.080,0,197.080,"100,00%","100,00%","100,00%","66,67%","100,00%","0,1300","0,1300","0,2000","0,1800","0,2700","1,0000",91%,1,Level 3
abr 25,ARGENTINA,SYSTEMS ENGINEERING,CORE PRODUCTS,338,AR26 SERVICIOS PASIVOS,6,6,6,6,0,0,"6,0",6,"-99,0000","-99,0000","0,0000",0,0,0,0,"100,00%","100,00%",-,"100,00%",-,"0,1300","0,1300",-,"0,2700",-,"0,5300",100%,1,Level 3
abr 25,ARGENTINA,SYSTEMS ENGINEERING,CORPORATE FUNCTIONS,186,CF06 FINANCE / FINANZAS,13,13,13,13,4,4,"7,0",7,"-99,0000","-99,0000","0,0000",0,0,0,0,"100,00%","100,00%","100,00%","100,00%",-,"0,1300","0,1300","0,2000","0,2700",-,"0,7300",100%,1,Level 3
abr 25,ARGENTINA,SYSTEMS ENGINEERING,CORPORATE FUNCTIONS,187,CF07 PROCUREMENT,6,6,6,6,1,1,"1,0",3,"0,0000","0,0000","0,0000",0,85.385,0,85.646,"100,00%","100,00%","100,00%","33,33%","100,00%","0,1300","0,1300","0,2000","0,0900","0,2700","1,0000",82%,1,Level 2
abr 25,ARGENTINA,SYSTEMS ENGINEERING,CORPORATE FUNCTIONS,189,AR36 LOCAL SERVICES,9,9,8,9,1,1,"1,0",4,"0,0149","0,0141","5,6362",9,603.070,9,637.060,"100,00%","88,89%","100,00%","25,00%","25,00%","0,1300","0,1156","0,2000","0,0675","0,0675","1,0000",58%,0,Not certified
abr 25,ARGENTINA,SYSTEMS ENGINEERING,CORPORATE FUNCTIONS,190,CF02 COMPLIANCE,7,7,2,7,1,1,"0,5",1,"0,2383","0,1154","106,4835",81,339.933,14,121.317,"100,00%","28,57%","100,00%","50,00%","0,00%","0,1300","0,0371","0,2000","0,1350","0,0000","1,0000",50%,0,Not certified
abr 25,ARGENTINA,SYSTEMS ENGINEERING,CORPORATE FUNCTIONS,191,CF03 LEGAL,1,1,0,1,0,0,"1,0",1,"-99,0000","-99,0000","0,0000",0,0,0,0,"100,00%","0,00%",-,"100,00%",-,"0,1300","0,0000",-,"0,2700",-,"0,5300",75%,1,Level 1
abr 25,ARGENTINA,SYSTEMS ENGINEERING,CORPORATE FUNCTIONS,192,AR19 DIGITALIZACIÓN DE IMAGENES,3,3,2,3,0,0,"1,5",2,"0,0000","0,0000","0,0000",0,148.327,0,148.232,"100,00%","66,67%",-,"75,00%","100,00%","0,1300","0,0867",-,"0,2025","0,2700","0,8000",86%,1,Level 2
abr 25,ARGENTINA,SYSTEMS ENGINEERING,CORPORATE FUNCTIONS,193,AR18 AUTOMATIZACIÓN DE PROCESOS,1,1,1,1,2,2,"0,0",0,"-99,0000","-99,0000","0,0000",0,0,0,0,"100,00%","100,00%","100,00%",-,-,"0,1300","0,1300","0,2000",-,-,"0,4600",100%,1,Level 3
abr 25,ARGENTINA,SYSTEMS ENGINEERING,CORPORATE FUNCTIONS,194,AR17 ENGINEERING SERVICES,11,11,10,12,0,0,"1,0",3,"0,0140","0,0140","0,0000",4,285.431,4,285.431,"100,00%","83,33%",-,"33,33%","50,00%","0,1300","0,1083",-,"0,0900","0,1350","0,8000",58%,0,Not certified
abr 25,ARGENTINA,SYSTEMS ENGINEERING,CORPORATE FUNCTIONS,195,CF01 TALENT & CULTURA,17,17,13,13,0,0,"2,5",6,"0,0802","0,0802","-0,0120",75,935.233,75,935.121,"100,00%","100,00%",-,"41,67%","75,00%","0,1300","0,1300",-,"0,1125","0,2025","0,8000",72%,1,Level 1
abr 25,ARGENTINA,SYSTEMS ENGINEERING,CORPORATE FUNCTIONS,4265,AR38 SALUD FINANCIERA,2,2,1,2,0,0,"0,0",0,"0,0000","0,0000","0,0000",0,18.168,0,18.168,"100,00%","50,00%",-,-,"100,00%","0,1300","0,0650",-,-,"0,2700","0,5300",88%,1,Level 2
abr 25,ARGENTINA,SYSTEMS ENGINEERING,MEDIOS DE PAGO,409,AR06 COBRANZAS EMISIÓN TC,4,4,0,4,2,2,"3,0",4,"-99,0000","-99,0000","0,0000",0,0,0,0,"100,00%","0,00%","100,00%","75,00%",-,"0,1300","0,0000","0,2000","0,2025",-,"0,7300",73%,1,Level 1
abr 25,ARGENTINA,SYSTEMS ENGINEERING,MEDIOS DE PAGO,410,AR11 ABM,2,2,1,2,4,4,"1,0",1,"0,0000","0,0000","0,0000",0,12.030,0,9.803,"100,00%","50,00%","100,00%","100,00%","100,00%","0,1300","0,0650","0,2000","0,2700","0,2700","1,0000",94%,1,Level 3
abr 25,ARGENTINA,SYSTEMS ENGINEERING,MEDIOS DE PAGO,412,RB04 ATM /CAJEROS AUTOMATICOS,1,1,0,1,0,0,"1,0",1,"-99,0000","-99,0000","0,0000",0,0,0,0,"100,00%","0,00%",-,"100,00%",-,"0,1300","0,0000",-,"0,2700",-,"0,5300",75%,1,Level 1
abr 25,ARGENTINA,SYSTEMS ENGINEERING,MEDIOS DE PAGO,413,AR07 TARJETA DE DÉBITO,1,1,1,1,1,2,"1,0",1,"-99,0000","-99,0000","0,0000",0,0,0,0,"100,00%","100,00%","50,00%","100,00%",-,"0,1300","0,1300","0,1000","0,2700",-,"0,7300",86%,1,Level 2
abr 25,ARGENTINA,SYSTEMS ENGINEERING,MEDIOS DE PAGO,414,AR12 CONTABILIDAD TC,3,3,1,3,1,1,"3,0",3,"-99,0000","-99,0000","0,0000",0,0,0,0,"100,00%","33,33%","100,00%","100,00%",-,"0,1300","0,0433","0,2000","0,2700",-,"0,7300",88%,1,Level 2
abr 25,ARGENTINA,SYSTEMS ENGINEERING,MEDIOS DE PAGO,418,AR10 IMPUESTOS TC,2,2,2,2,1,1,"2,0",2,"-99,0000","-99,0000","0,0000",0,0,0,0,"100,00%","100,00%","100,00%","100,00%",-,"0,1300","0,1300","0,2000","0,2700",-,"0,7300",100%,1,Level 3
abr 25,ARGENTINA,SYSTEMS ENGINEERING,MEDIOS DE PAGO,7622,AR48 DISTRIBUCIÓN DE PRODUCTOS,2,1,1,2,2,2,"1,0",2,"0,0000","0,0000","0,0000",0,6.918,0,6.527,"50,00%","50,00%","100,00%","50,00%","100,00%","0,0650","0,0650","0,2000","0,1350","0,2700","1,0000",74%,1,Level 1
abr 25,ARGENTINA,SYSTEMS ENGINEERING,MERCADOS Y CUSTODIAS,433,CIB04 GLOBAL MARKET,5,4,4,5,6,6,"1,0",1,"0,0000","0,0000","0,0000",0,14.798,0,38.107,"80,00%","80,00%","100,00%","100,00%","100,00%","0,1040","0,1040","0,2000","0,2700","0,2700","1,0000",95%,1,Level 3
abr 25,ARGENTINA,SYSTEMS ENGINEERING,MERCADOS Y CUSTODIAS,7605,CIB07 ASSET MANAGEMENT,4,3,3,4,0,0,"1,0",1,"-99,0000","-99,0000","0,0000",0,0,0,0,"75,00%","75,00%",-,"100,00%",-,"0,0975","0,0975",-,"0,2700",-,"0,5300",88%,1,Level 2
abr 25,ARGENTINA,SYSTEMS ENGINEERING,MERCADOS Y CUSTODIAS,7608,CIB05 OPERATION DATA,2,1,0,2,0,0,"0,0",0,"0,0000","-99,0000","0,0000",0,29.414,0,0,"50,00%","0,00%",-,-,"100,00%","0,0650","0,0000",-,-,"0,2700","0,5300",63%,0,Not certified
abr 25,ARGENTINA,SYSTEMS ENGINEERING,MERCADOS Y CUSTODIAS,7610,CIB06 ALYC,2,0,0,2,0,0,"0,0",0,"-99,0000","-99,0000","0,0000",0,0,0,0,"0,00%","0,00%",-,-,-,"0,0000","0,0000",-,-,-,"0,2600",0%,0,Not certified
abr 25,ARGENTINA,SYSTEMS ENGINEERING,MODELOS DE ATENCIÓN,136,RB05 RETAIL CONTACT CENTER / CONTACT CENTER PARTICULARES,7,7,6,7,1,1,"3,0",5,"5,7989","5,8290","-0,5169",792,136.578,792,135.872,"100,00%","85,71%","100,00%","60,00%","0,00%","0,1300","0,1114","0,2000","0,1620","0,0000","1,0000",60%,0,Not certified
abr 25,ARGENTINA,SYSTEMS ENGINEERING,MODELOS DE ATENCIÓN,137,AR34 GESTION SUCURSALES y RECLAMOS,2,2,2,2,3,3,"0,5",2,"0,0000","0,0000","0,0000",0,103.174,0,95.149,"100,00%","100,00%","100,00%","25,00%","100,00%","0,1300","0,1300","0,2000","0,0675","0,2700","1,0000",80%,1,Level 1
abr 25,ARGENTINA,SYSTEMS ENGINEERING,MODELOS DE ATENCIÓN,139,AR01 AUTOSERVICIOS SUCURSALES,4,4,3,4,0,0,"1,0",4,"0,0000","0,0000","0,0000",0,210.262,0,210.417,"100,00%","75,00%",-,"25,00%","100,00%","0,1300","0,0975",-,"0,0675","0,2700","0,8000",71%,1,Level 1
abr 25,ARGENTINA,SYSTEMS ENGINEERING,MODELOS DE ATENCIÓN,4263,RB07 CONTACT CENTER / GESTION DE MORA,4,4,4,4,0,0,"2,0",3,"-99,0000","0,0000","0,0000",0,0,0,843.034,"100,00%","100,00%",-,"66,67%",-,"0,1300","0,1300",-,"0,1800",-,"0,5300",83%,1,Level 2
abr 25,ARGENTINA,SYSTEMS ENGINEERING,MODELOS DE ATENCIÓN,5854,AR41 TRAFFIC GENERATION & MARKETING AUTOMATION,1,1,1,1,0,0,"1,0",1,"0,1476","0,0000","0,0000",2,13.547,0,13.547,"100,00%","100,00%",-,"100,00%","0,00%","0,1300","0,1300",-,"0,2700","0,0000","0,8000",66%,0,Not certified
abr 25,ARGENTINA,SYSTEMS ENGINEERING,MODELOS DE ATENCIÓN,7602,AR30 TESORO y CAJA,2,2,1,2,0,0,"1,0",2,"0,0000","0,0000","0,0000",0,279.003,0,278.454,"100,00%","50,00%",-,"50,00%","100,00%","0,1300","0,0650",-,"0,1350","0,2700","0,8000",75%,1,Level 1
abr 25,ARGENTINA,SYSTEMS ENGINEERING,RIESGOS MAYORISTAS,188,CF05 RISKS / RIESGOS MAYORISTA,15,15,5,15,7,8,"9,5",10,"0,0000","0,0000","0,0000",0,68.127,0,55.191,"100,00%","33,33%","87,50%","95,00%","100,00%","0,1300","0,0433","0,1750","0,2565","0,2700","1,0000",87%,1,Level 2
abr 25,ARGENTINA,SYSTEMS ENGINEERING,STAFFING Y METODOLOGÍA,149,AR35 BRANCHES / OFICINAS OPERATORIA,3,3,3,3,0,0,"1,0",1,"0,0046","0,0046","0,0000",18,3.950.613,18,3.950.613,"100,00%","100,00%",-,"100,00%","50,00%","0,1300","0,1300",-,"0,2700","0,1350","0,8000",83%,1,Level 2
abr 25,ARGENTINA,SYSTEMS ENGINEERING,SWF SEGUROS,72,IN01 INSURANCE DISTRIBUTION/CHANNELS WEB,6,6,0,6,0,0,"1,0",1,"0,0000","0,0000","0,0000",0,94.443,0,94.443,"100,00%","0,00%",-,"100,00%","100,00%","0,1300","0,0000",-,"0,2700","0,2700","0,8000",84%,1,Level 2
abr 25,ARGENTINA,SYSTEMS ENGINEERING,SWF SEGUROS,73,AR14 INSURANCE SERVICES,3,3,3,3,0,0,"2,0",2,"-99,0000","-99,0000","0,0000",0,0,0,0,"100,00%","100,00%",-,"100,00%",-,"0,1300","0,1300",-,"0,2700",-,"0,5300",100%,1,Level 3
abr 25,ARGENTINA,SYSTEMS ENGINEERING,SWF SEGUROS,74,AR13 INSURANCE DISTRIBUTION/CHANNELS CORE,5,1,2,5,0,0,"1,0",1,"-99,0000","-99,0000","0,0000",0,0,0,0,"20,00%","40,00%",-,"100,00%",-,"0,0260","0,0520",-,"0,2700",-,"0,5300",66%,0,Not certified
abr 25,ARGENTINA,SYSTEMS ENGINEERING,SWF SEGUROS,5473,AM02 CONSUMER FINANCE,1,1,1,1,0,0,"0,0",0,"-99,0000","-99,0000","0,0000",0,0,0,0,"100,00%","100,00%",-,-,-,"0,1300","0,1300",-,-,-,"0,2600",100%,1,Level 3
abr 25,ARGENTINA,SYSTEMS ENGINEERING,SWF VINCULADAS,5473,AM02 CONSUMER FINANCE,3,3,3,3,1,1,"2,0",3,"0,0000","0,0000","0,0000",0,85.365,0,85.365,"100,00%","100,00%","100,00%","66,67%","100,00%","0,1300","0,1300","0,2000","0,1800","0,2700","1,0000",91%,1,Level 3
abr 25,ARGENTINA,SYSTEMS ENGINEERING,SWF VINCULADAS,7632,AM05 CONSUMER FINANCE,12,12,10,12,0,0,"5,5",9,"0,0000","0,0000","0,0000",0,323.290,0,314.108,"100,00%","83,33%",-,"61,11%","100,00%","0,1300","0,1083",-,"0,1650","0,2700","0,8000",84%,1,Level 2
abr 25,ARGENTINA,SYSTEMS ENGINEERING,SWF VINCULADAS,7633,AM03 CONSUMER FINANCE,5,5,5,5,0,0,"0,5",1,"0,7283","0,7636","-4,6152",197,270.485,196,256.692,"100,00%","100,00%",-,"50,00%","0,00%","0,1300","0,1300",-,"0,1350","0,0000","0,8000",49%,0,Not certified
abr 25,ARGENTINA,SYSTEMS ENGINEERING,SWF VINCULADAS,7634,AM04 CONSUMER FINANCE,5,5,5,5,0,0,"0,0",1,"0,0000","0,0000","0,0000",0,266.851,0,266.851,"100,00%","100,00%",-,"0,00%","100,00%","0,1300","0,1300",-,"0,0000","0,2700","0,8000",66%,0,Not certified
abr 25,ARGENTINA,SYSTEMS ENGINEERING,TRANSFORMACION Y CALIDAD OPERATIVA,6213,TRANSFORMACIÓN NEXTGEN,1,1,0,1,0,0,"0,0",1,"0,0000","0,0000","0,0000",0,218.080,0,124.350,"100,00%","0,00%",-,"0,00%","100,00%","0,1300","0,0000",-,"0,0000","0,2700","0,8000",50%,0,Not certified
abr 25,ARGENTINA,SYSTEMS ENGINEERING,TRANSFORMACION Y CALIDAD OPERATIVA,6778,PROCESS SYSTEMS ARG,2,0,0,2,0,0,"2,0",2,"-99,0000","-99,0000","0,0000",0,0,0,0,"0,00%","0,00%",-,"100,00%",-,"0,0000","0,0000",-,"0,2700",-,"0,5300",51%,0,Not certified
abr 25,ARGENTINA,SYSTEMS ENGINEERING,TRANSFORMACION Y CALIDAD OPERATIVA,6860,DEVOPS AR,2,2,0,2,0,0,"0,0",2,"0,0000","0,0000","0,0000",0,1.160.739,0,1.160.490,"100,00%","0,00%",-,"0,00%","100,00%","0,1300","0,0000",-,"0,0000","0,2700","0,8000",50%,0,Not certified
abr 25,ARGENTINA,SYSTEMS ENGINEERING,VENTAS,5193,"AR39 PRÉSTAMOS, ADELANTOS E INVERSIONES",4,4,4,4,0,0,"1,0",1,"-99,0000","-99,0000","0,0000",0,0,0,0,"100,00%","100,00%",-,"100,00%",-,"0,1300","0,1300",-,"0,2700",-,"0,5300",100%,1,Level 3
abr 25,ARGENTINA,SYSTEMS ENGINEERING,VENTAS,5194,RB06 NECESIDADES DIGITALES,2,2,2,2,0,0,"0,5",1,"0,0000","0,0000","0,0000",0,221.251,0,221.251,"100,00%","100,00%",-,"50,00%","100,00%","0,1300","0,1300",-,"0,1350","0,2700","0,8000",83%,1,Level 2
abr 25,ARGENTINA,SYSTEMS ENGINEERING,VENTAS,5195,AR31 PAQUETES Y TARJETAS,5,5,5,5,1,1,"1,0",1,"-99,0000","-99,0000","0,0000",0,0,0,0,"100,00%","100,00%","100,00%","100,00%",-,"0,1300","0,1300","0,2000","0,2700",-,"0,7300",100%,1,Level 3
abr 25,ARGENTINA,SYSTEMS ENGINEERING,VENTAS,5196,AR33 PRODUCTOS NO CREDITICIOS,4,4,4,4,0,0,"0,0",1,"0,0013","0,0019","-30,7353",2,1.538.391,3,1.598.342,"100,00%","100,00%",-,"0,00%","100,00%","0,1300","0,1300",-,"0,0000","0,2700","0,8000",66%,0,Not certified
abr 25,ARGENTINA,SYSTEMS ENGINEERING,VENTAS,5197,AR40 PRODUCTIVIDAD,1,1,1,1,0,0,"0,0",0,"0,0000","0,0000","0,0000",0,230,0,230,"100,00%","100,00%",-,-,"100,00%","0,1300","0,1300",-,-,"0,2700","0,5300",100%,1,Level 3
abr 25,ARGENTINA,SYSTEMS ENGINEERING,VENTAS,5198,AR32 MOTOR DE RIESGOS,2,2,2,2,1,1,"0,0",1,"0,0000","0,0000","0,0000",0,115.892,0,114.884,"100,00%","100,00%","100,00%","0,00%","100,00%","0,1300","0,1300","0,2000","0,0000","0,2700","1,0000",73%,1,Level 1
abr 25,ARGENTINA,SYSTEMS ENGINEERING,VENTAS,6161,AR47 FORMULARIOS Y CONTRATOS DIGITALES,2,2,1,3,0,0,"2,0",3,"0,0000","0,0000","0,0000",0,35.626,0,35.636,"100,00%","33,33%",-,"66,67%","100,00%","0,1300","0,0433",-,"0,1800","0,2700","0,8000",78%,1,Level 1
abr 25,ARGENTINA,SYSTEMS ENGINEERING,VENTAS,7145,AR03 PRESTAMOS HIPOTECARIOS,3,3,1,4,1,1,"3,0",3,"-99,0000","-99,0000","0,0000",0,0,0,0,"100,00%","25,00%","100,00%","100,00%",-,"0,1300","0,0325","0,2000","0,2700",-,"0,7300",87%,1,Level 2
abr 25,ARGENTINA,SYSTEMS ENGINEERING,WALLET & DIGITAL CHANNELS,229,RB02 RETAIL MOBILE / MOVILES PARTICULARES,19,2,1,19,1,1,"15,5",19,"0,0000","0,0000","0,0000",0,2.939,0,2.235,"10,53%","5,26%","100,00%","81,58%","100,00%","0,0137","0,0068","0,2000","0,2203","0,2700","1,0000",71%,1,Level 1
abr 25,ARGENTINA,SYSTEMS ENGINEERING,WALLET & DIGITAL CHANNELS,230,RB01 RETAIL WEB / WEBS PARTICULARES,24,6,6,24,11,16,"13,0",19,"0,0000","0,0000","0,0000",0,313.420,0,313.457,"25,00%","25,00%","68,75%","68,42%","100,00%","0,0325","0,0325","0,1375","0,1847","0,2700","1,0000",66%,0,Not certified
abr 25,ARGENTINA,SYSTEMS ENGINEERING,WALLET & DIGITAL CHANNELS,411,AR09 BENEFICIOS,3,3,0,3,0,0,"0,5",2,"0,0016","0,0016","0,4803",2,1.269.096,2,1.275.191,"100,00%","0,00%",-,"25,00%","100,00%","0,1300","0,0000",-,"0,0675","0,2700","0,8000",58%,0,Not certified
abr 25,ARGENTINA,SYSTEMS ENGINEERING,WALLET & DIGITAL CHANNELS,415,AR04 MEDIOS ELECTRONICOS DE PAGOS - MOBILE,2,2,0,2,0,0,"1,0",1,"0,1463","0,1463","0,0000",11,75.193,11,75.193,"100,00%","0,00%",-,"100,00%","50,00%","0,1300","0,0000",-,"0,2700","0,1350","0,8000",67%,0,Not certified
abr 25,ARGENTINA,SYSTEMS ENGINEERING,WALLET & DIGITAL CHANNELS,417,AR05 LOYALTY,2,2,2,2,0,0,"0,0",1,"0,0197","0,0197","0,0000",2,101.625,2,101.625,"100,00%","100,00%",-,"0,00%","50,00%","0,1300","0,1300",-,"0,0000","0,1350","0,8000",49%,0,Not certified
abr 25,ARGENTINA,SYSTEMS ENGINEERING,WALLET & DIGITAL CHANNELS,6716,AR15 EVOLUCION DIGITAL DE GESTION DE TARJETAS,1,1,0,1,0,0,"0,0",1,"0,0000","0,0000","0,0000",0,62.223,0,13.570,"100,00%","0,00%",-,"0,00%","100,00%","0,1300","0,0000",-,"0,0000","0,2700","0,8000",50%,0,Not certified
abr 25,CFE,AUD.LEGAL&CHAIRMAN UNITS,,12,"LEGAL, FUNDACIÓN BBVA….",23,18,15,16,3,3,"11,0",16,"0,2828","0,2841","-0,4651",995,3.518.239,995,3.501.875,"78,26%","93,75%","100,00%","68,75%","0,00%","0,1017","0,1219","0,2000","0,1856","0,0000","1,0000",61%,0,Not certified
abr 25,CFE,AUD.LEGAL&CHAIRMAN UNITS,,13,AUDIT,6,6,5,5,0,0,"4,0",4,"0,0091","0,0091","0,0000",6,660.774,6,660.774,"100,00%","100,00%",-,"100,00%","50,00%","0,1300","0,1300",-,"0,2700","0,1350","0,8000",83%,1,Level 2
abr 25,CFE,AUD.LEGAL&CHAIRMAN UNITS,,16,OTHERS NO CFE,3,3,3,3,0,0,"0,0",3,"0,0269","0,1933","-86,0871",88,3.272.416,625,3.233.574,"100,00%","100,00%",-,"0,00%","100,00%","0,1300","0,1300",-,"0,0000","0,2700","0,8000",66%,0,Not certified
abr 25,CFE,AUD.LEGAL&CHAIRMAN UNITS,,17,COMMS,16,16,12,16,0,0,"9,0",13,"0,0098","0,0093","5,5292",19,1.940.824,18,1.940.340,"100,00%","75,00%",-,"69,23%","25,00%","0,1300","0,0975",-,"0,1869","0,0675","0,8000",60%,0,Not certified
abr 25,CFE,AUD.LEGAL&CHAIRMAN UNITS,,18,ENGINEERING FOR ENGINEERING,14,13,8,15,2,3,"5,0",10,"0,0203","0,0204","-0,1640",65,3.196.392,65,3.191.150,"92,86%","53,33%","66,67%","50,00%","75,00%","0,1207","0,0693","0,1333","0,1350","0,2025","1,0000",66%,0,Not certified
abr 25,CFE,AUD.LEGAL&CHAIRMAN UNITS,,37,M&A,7,7,2,4,0,0,"6,0",7,"0,0000","0,0000","0,0000",0,12.649,0,5.255,"100,00%","50,00%",-,"85,71%","100,00%","0,1300","0,0650",-,"0,2314","0,2700","0,8000",87%,1,Level 2
abr 25,CFE,FINANCE,,27,REPORTING REGULATORIO,10,10,12,12,0,0,"7,0",12,"0,0000","0,0000","0,0000",0,666.591,0,664.579,"100,00%","100,00%",-,"58,33%","100,00%","0,1300","0,1300",-,"0,1575","0,2700","0,8000",86%,1,Level 2
abr 25,CFE,FINANCE,,34,CONSOLIDACIÓN REPORTING Y FISCAL,11,9,8,10,1,1,"9,0",13,"0,0000","0,0000","0,0000",0,7.466.906,0,7.153.271,"81,82%","80,00%","100,00%","69,23%","100,00%","0,1064","0,1040","0,2000","0,1869","0,2700","1,0000",87%,1,Level 2
abr 25,CFE,FINANCE,,42,PROCUREMENT,6,6,5,5,0,0,"2,0",6,"0,0000","0,0000","0,0000",0,743.625,0,743.625,"100,00%","100,00%",-,"33,33%","100,00%","0,1300","0,1300",-,"0,0900","0,2700","0,8000",78%,1,Level 1
abr 25,CFE,FINANCE,,43,INVEST & COST MANAGEMENT,5,5,5,5,6,6,"2,0",5,"0,0000","0,0000","0,0000",0,1.500.835,0,1.479.323,"100,00%","100,00%","100,00%","40,00%","100,00%","0,1300","0,1300","0,2000","0,1080","0,2700","1,0000",84%,1,Level 2
abr 25,CFE,FINANCE,,45,RENTABILIDAD & PERFORMANCE MANAGEMENT,3,3,4,4,11,11,"1,5",3,"0,0000","0,0150","-100,0000",0,56.216,1,66.578,"100,00%","100,00%","100,00%","50,00%","100,00%","0,1300","0,1300","0,2000","0,1350","0,2700","1,0000",87%,1,Level 2
abr 25,CFE,R&IC,,9,NFR,5,5,4,4,0,0,"1,0",4,"0,0000","0,0000","0,0000",0,635.201,0,682.040,"100,00%","100,00%",-,"25,00%","100,00%","0,1300","0,1300",-,"0,0675","0,2700","0,8000",75%,1,Level 1
abr 25,CFE,R&IC,,29,CONTROL INTERNO DE RIESGOS,4,4,5,5,3,3,"3,0",5,"0,1879","0,2197","-14,4741",131,697.318,153,696.544,"100,00%","100,00%","100,00%","60,00%","100,00%","0,1300","0,1300","0,2000","0,1620","0,2700","1,0000",89%,1,Level 2
abr 25,CFE,R&IC,,30,COMPLIANCE,13,11,8,15,6,6,"8,0",14,"0,0068","0,0068","-0,1877",21,3.106.015,21,3.100.185,"84,62%","53,33%","100,00%","57,14%","75,00%","0,1100","0,0693","0,2000","0,1543","0,2025","1,0000",74%,1,Level 1
abr 25,CFE,R&IC,,4911,CROSS DATA & AML,0,0,1,1,0,0,"0,0",1,"0,0000","0,0000","0,0000",0,58.012,0,15.088,-,"100,00%",-,"0,00%","100,00%",-,"0,1300",-,"0,0000","0,2700","0,6700",60%,0,Not certified
